Time,Robot,Move
218.258,robot1,moving
218.268,robot1,moving
218.278,robot1,moving
218.288,robot1,moving
218.298,robot1,moving
218.308,robot1,moving
218.318,robot1,moving
218.328,robot1,moving
218.338,robot1,moving
218.348,robot1,moving
218.358,robot1,moving
218.368,robot1,moving
218.378,robot1,moving
218.388,robot1,moving
218.398,robot1,moving
218.408,robot1,moving
218.418,robot1,moving
218.428,robot1,moving
218.438,robot1,moving
218.448,robot1,moving
218.458,robot1,moving
218.468,robot1,moving
218.478,robot1,moving
218.488,robot1,moving
218.498,robot1,moving
218.508,robot1,moving
218.518,robot1,moving
218.528,robot1,moving
218.538,robot1,moving
218.548,robot1,moving
218.558,robot1,moving
218.568,robot1,moving
218.578,robot1,moving
218.588,robot1,moving
218.598,robot1,moving
218.608,robot1,moving
218.618,robot1,moving
218.628,robot1,moving
218.638,robot1,moving
218.648,robot1,moving
218.658,robot1,moving
218.668,robot1,moving
218.678,robot1,moving
218.688,robot1,moving
218.698,robot1,moving
218.708,robot1,moving
218.718,robot1,moving
218.728,robot1,moving
218.738,robot1,moving
218.748,robot1,moving
218.758,robot1,moving
218.768,robot1,moving
218.778,robot1,moving
218.788,robot1,moving
218.798,robot1,moving
218.808,robot1,moving
218.818,robot1,moving
218.828,robot1,moving
218.838,robot1,moving
218.848,robot1,moving
218.858,robot1,moving
218.868,robot1,moving
218.878,robot1,moving
218.888,robot1,moving
218.898,robot1,moving
218.908,robot1,moving
218.918,robot1,moving
218.937,robot1,moving
218.948,robot1,moving
218.958,robot1,moving
218.968,robot1,moving
218.978,robot1,moving
218.988,robot1,moving
218.998,robot1,moving
219.008,robot1,moving
219.018,robot1,moving
219.028,robot1,moving
219.038,robot1,moving
219.048,robot1,moving
219.058,robot1,moving
219.068,robot1,moving
219.078,robot1,moving
219.088,robot1,moving
219.098,robot1,moving
219.108,robot1,moving
219.118,robot1,moving
219.128,robot1,moving
219.137,robot1,moving
219.148,robot1,moving
219.158,robot1,moving
219.168,robot1,moving
219.178,robot1,moving
219.188,robot1,moving
219.198,robot1,moving
219.208,robot1,moving
219.218,robot1,moving
219.228,robot1,moving
219.238,robot1,moving
219.248,robot1,moving
219.258,robot1,moving
219.268,robot1,moving
219.278,robot1,moving
219.288,robot1,moving
219.298,robot1,moving
219.308,robot1,moving
219.318,robot1,moving
219.328,robot1,moving
219.338,robot1,moving
219.348,robot1,moving
